0.001	5.3444985271262415e-9	5.352496176446643e-9	0.	0.	0.	0.	0.	5.358528843062916e-9	5.359085808097845e-9	0.
0.001466125	3.641019567009864e-9	3.6490188075889316e-9	0.	0.	0.	0.	0.	3.6550518887411002e-9	3.655612790151569e-9	0.
0.00193225	2.75941082489907e-9	2.7674151319985883e-9	0.	0.	0.	0.	0.	2.7734524378568324e-9	2.7740109543897337e-9	0.
0.0023983750000000003	2.2204796279182085e-9	2.2284862980055907e-9	0.	0.	0.	0.	0.	2.2345286782377497e-9	2.23508752948271e-9	0.
0.0028645	1.8569428956117075e-9	1.864954385424538e-9	0.	0.	0.	0.	0.	1.870995462960396e-9	1.8715560950750863e-9	0.
0.0033306250000000003	1.5951554590994023e-9	1.603170982671069e-9	0.	0.	0.	0.	0.	1.6092173818228876e-9	1.6097774378870843e-9	0.
0.00379675	1.3976481877016783e-9	1.4056652439945109e-9	0.	0.	0.	0.	0.	1.4117152095920725e-9	1.4122751599128091e-9	0.
0.004262875	1.2433295344272198e-9	1.2513527379943282e-9	0.	0.	0.	0.	0.	1.2574034030533067e-9	1.2579643887260122e-9	0.
0.0047290000000000006	1.1194318236586426e-9	1.1274566897685413e-9	0.	0.	0.	0.	0.	1.1335122223616175e-9	1.1340734205790468e-9	0.
0.005195125	1.0177657295386755e-9	1.0257959521655734e-9	0.	0.	0.	0.	0.	1.0318521879850436e-9	1.0324137940398164e-9	0.
0.0056612500000000005	9.328390661753003e-10	9.408725915975288e-10	0.	0.	0.	0.	0.	9.469327100616978e-10	9.474944779086859e-10	0.
0.006127375	8.608333541430854e-10	8.688697217033697e-10	0.	0.	0.	0.	0.	8.749329152970377e-10	8.754949221687531e-10	0.
0.0065935	7.990063547566736e-10	8.07047927218056e-10	0.	0.	0.	0.	0.	8.131131813751733e-10	8.136752554555182e-10	0.
0.007059625	7.45343383386974e-10	7.533869461316088e-10	0.	0.	0.	0.	0.	7.594562892341434e-10	7.600186255944502e-10	0.
0.00752575	6.983266443385121e-10	7.063749859244816e-10	0.	0.	0.	0.	0.	7.124457547050863e-10	7.130085296049256e-10	0.
0.007991874999999999	6.56793082214087e-10	6.648447728393469e-10	0.	0.	0.	0.	0.	6.709195288297837e-10	6.714822492539513e-10	0.
0.008458	6.198369697705203e-10	6.278920266859347e-10	0.	0.	0.	0.	0.	6.33969650730406e-10	6.345322824501115e-10	0.
0.008924125000000002	5.867404164817734e-10	5.947996405047753e-10	0.	0.	0.	0.	0.	6.008788824042857e-10	6.014426411126414e-10	0.
0.00939025	5.569286027701758e-10	5.649908730833233e-10	0.	0.	0.	0.	0.	5.710740680428097e-10	5.716378336677145e-10	0.
0.009856375	5.29935778037218e-10	5.380022807187857e-10	0.	0.	0.	0.	0.	5.440876482316767e-10	5.446513843444373e-10	0.
0.010322500000000002	5.053798541135378e-10	5.134499628504694e-10	0.	0.	0.	0.	0.	5.195381303244203e-10	5.201023927228154e-10	0.
0.010788625	4.829454684394815e-10	4.910190366078499e-10	0.	0.	0.	0.	0.	4.971101123422894e-10	4.976748994157988e-10	0.
0.01125475	4.623687365953232e-10	4.704457493621746e-10	0.	0.	0.	0.	0.	4.765396706972951e-10	4.771042955999556e-10	0.
0.011720874999999999	4.434276101677431e-10	4.5150801003449943e-10	0.	0.	0.	0.	0.	4.5760494146524296e-10	4.581697094336355e-10	0.
0.012187	4.259348937085864e-10	4.340185762001905e-10	0.	0.	0.	0.	0.	4.401185155835939e-10	4.4068413962333106e-10	0.
0.012653125000000001	4.0973024024386435e-10	4.1781805924462947e-10	0.	0.	0.	0.	0.	4.2392070678698584e-10	4.244863126260118e-10	0.
0.013119249999999999	3.9467688575630623e-10	4.027682457524958e-10	0.	0.	0.	0.	0.	4.088733438705691e-10	4.0943882625515463e-10	0.
0.013585375	3.806556717039799e-10	3.8875048212556057e-10	0.	0.	0.	0.	0.	3.9485848187192e-10	3.954244956651079e-10	0.
0.014051500000000001	3.6756407286760487e-10	3.7566246476756085e-10	0.	0.	0.	0.	0.	3.8177349778577026e-10	3.8233997959700113e-10	0.
0.014517625	3.5531283751181696e-10	3.6341469217677696e-10	0.	0.	0.	0.	0.	3.6952848703833623e-10	3.700948284689577e-10	0.
0.01498375	3.4382315129649764e-10	3.519285357576136e-10	0.	0.	0.	0.	0.	3.5804524270185727e-10	3.5861191229497957e-10	0.
0.015449875000000002	3.330263320718719e-10	3.411354269107719e-10	0.	0.	0.	0.	0.	3.472547326775037e-10	3.478218594637831e-10	0.
0.015916	3.228616628582605e-10	3.309740314243271e-10	0.	0.	0.	0.	0.	3.37096237447081e-10	3.376633718920505e-10	0.
0.016382125	3.132746722801137e-10	3.213906002694053e-10	0.	0.	0.	0.	0.	3.2751564839534404e-10	3.2808309594123647e-10	0.
